CruiseNo,CruiseDate,DraggingSessionID,DraggingSessionCode,StartTime,EndTime,StartLat(N),StartLon(E),Lat(N),Lon(E),BottomDepth(Fathom),Species,NumberOfIndividuals,TotalWeight
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Sardina pilchardus,4,53.7
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Sardinella aurita,1,27.2
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Pagellus acarne,28,337.2
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Sardina pilchardus,1,5.1
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Decapterus russelli,18,178.9
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Nemipterus randalli,6,346.4
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Spicara maena,23,157.8
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Pagellus acarne,13,174.4
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Apogon fasciatus,1,5.3
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Pagellus erythrinus,1,85.5
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Pagellus acarne,149,1860
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Boops boops,4,27.2
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Lagocephalus sceleratus,2,920.3
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,Lagocephalus suezensis,8,183.3
29,04-Nov-14,80,70A,00-Jan-00,00-Jan-00,3149463,3428956,3140561,3422364,38,,,
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Boops boops,36,991.9
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus acarne,285,4046
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Mullus barbatus,44,3300
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Spicara maena,17,186.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus erythrinus,52,2207.3
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Dentex maroccanus,20,423
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Boops boops,4,74.1
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Mullus surmuletus,1,55.3
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Upeneus moluccensis,1,19.5
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Saurida undosquamis,9,995.9
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Leiognathus klunzingeri,2,7.7
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus acarne,26,393.1
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Spicara smaris,1,10.6
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Trachurus mediterraneus,6,55.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Blennius ocellaris,1,19.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Sardina pilchardus,3,50.4
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Scomber japonicus,96,4850
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus acarne,149,1860
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Boops boops,59,1460
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Trachurus trachurus,7,71.9
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Nemipterus randalli,2,54.7
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Dentex maroccanus,41,815
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Dentex gibbosus,1,43
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus erythrinus,124,4080
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Spicara maena,20,213.1
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Spicara smaris,1,12.1
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Boops boops,2,32.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Leiognathus klunzingeri,1,5.09
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Scomber japonicus,1,33.2
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Lepidotrigla cavillone,4,42.2
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Sardina pilchardus,5,83.9
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Mullus surmuletus,1,44.7
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Macrorhamphosus scolopax,1,9.7
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Spicara maena,3,15.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus acarne,2,22.7
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Pagellus erythrinus,1,13.09
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Scomber japonicus,9,299.2
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Sardina pilchardus,5,49.9
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Trachurus mediterraneus,40,1100
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Trachurus trachurus,587,6570
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Sphyraena chrysotaenia,1,33.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Sardina pilchardus,7,87
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Raja clavata,1,1005.5
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Lagocephalus sceleratus,1,951.6
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Serranus hepatus,1,8.8
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Stephanolepis diaspros,1,19.5
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Lepidotrigla cavillone,1,11.9
29,04-Nov-14,81,100A,00-Jan-00,00-Jan-00,3143032,3421455,3150916,3426723,60,Champsodon nudivittis,1,10.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,861,29690
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Scomber japonicus,2,88.9
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,89,1950
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Fistularia commersonii,1,79
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Boops boops,1,20
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,5,13.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Dentex gibbosus,1,32.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Lagocephalus suezensis,1,22.4
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Plotosus lineatus,100,900
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Plotosus lineatus,100,830
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Plotosus lineatus,,6770
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus moluccensis,2,12.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus pori,1,7.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,8,47.5
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,1,5.5
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Fistularia commersonii,1,8.4
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Lagocephalus suezensis,1,5.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,40,103.9
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,277,1130
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,6,13.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,1,15.2
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus moluccensis,1,2.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Caranx crysos,2,41.5
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Sardinella aurita,1,21
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Nemipterus randalli,3,103.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Siganus rivulatus,3,64.4
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Fistularia commersonii,13,180.1
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,144,474.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Sardinella aurita,25,555.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Caranx crysos,15,630.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Lagocephalus suezensis,8,165.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Alepes djedaba,19,602.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Sphyraena chrysotaenia,1,21.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Stephanolepis diaspros,7,225.5
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Balistes carolinensis,7,443.09
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Spicara maena,2,37.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,2,6.1
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,14,275.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagellus acarne,1,15.5
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Boops boops,7,103.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus pori,2,20.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Scomber japonicus,5,219.1
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,11,122.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Saurida undosquamis,1,132.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Lagocephalus spadiceus,3,105.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Sardinella aurita,30,654.4
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Plotosus lineatus,4,32.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Dasyatis pastinaca,1,408.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus moluccensis,30,197
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,1,15.4
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,3,30
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Balistes carolinensis,1,142.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,150,4940
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Stephanolepis diaspros,2,42.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,2,4.2
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagellus erythrinus,5,109.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus pori,2,19
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,1,48.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Alepes djedaba,1,43.7
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,217,6630
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagellus erythrinus,2,40.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Decapterus russelli,612,20190
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Upeneus pori,1,13.6
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Pagrus caeruleostictus,3,65.5
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Scomber japonicus,5,187.4
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Sardinella aurita,1,32.3
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Stephanolepis diaspros,1,24.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Lagocephalus suezensis,1,25.8
30,09-Nov-14,82,15B,00-Jan-00,00-Jan-00,3147948,3437031,3140293,3431828,8,Leiognathus klunzingeri,2,5
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Saurida undosquamis,126,8940
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Saurida undosquamis,71,5340
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Plotosus lineatus,100,750
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Plotosus lineatus,,1860
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Saurida undosquamis,1,4.9
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Saurida undosquamis,2,111.3
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Boops boops,1,27.1
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Stephanolepis diaspros,4,77.7
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Balistes carolinensis,8,1381.1
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Lagocephalus sceleratus,2,3450
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Fistularia commersonii,9,702.2
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Lagocephalus spadiceus,40,3580
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Apogon fasciatus,1,6.9
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Lagocephalus suezensis,7,305
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Lagocephalus suezensis,10,461.3
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Upeneus moluccensis,79,1550
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Saurida undosquamis,1,25.8
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Upeneus pori,1,20.6
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Upeneus pori,173,1870
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Scomberomorus commerson,1,623
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Nemipterus randalli,92,6040
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Boops boops,17,823.2
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Diplodus annularis,1,31.3
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Scomber japonicus,24,1350
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Sphyraena sphyraena,2,176
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Trachurus mediterraneus,8,359.7
30,09-Nov-14,83,40B,00-Jan-00,00-Jan-00,3142223,3427444,3150796,3433613,22,Decapterus russelli,13,539.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Upeneus moluccensis,379,7623.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,15,28.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Mullus surmuletus,3,186.6
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Mullus barbatus,5,238.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Upeneus moluccensis,1343,26889.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,23,44.6
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Mullus barbatus,7,328.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Mullus surmuletus,1,18.6
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Spicara maena,1,23.7
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Decapterus russelli,1,9.6
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Zeus faber,2,296.9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Upeneus moluccensis,3,19.7
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Pagellus erythrinus,1,29.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Pagellus acarne,1,9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,8,22.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Apogon fasciatus,8,55.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Spicara maena,13,110
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Apogon fasciatus,1,12.9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Serranus cabrilla,1,8.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Scomber japonicus,2,215.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Serranus hepatus,6,45.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Spicara maena,1,6.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Plotosus lineatus,1,3.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,5,10.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Lagocephalus suezensis,5,127.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Stephanolepis diaspros,15,200.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,300,1001.9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Synodus saurus,3,93.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Stephanolepis diaspros,8,73.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Serranus hepatus,2,14.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Pagellus erythrinus,4,51.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Apogon fasciatus,7,48.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Trachurus mediterraneus,12,552
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Decapterus russelli,1,6.5
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Sardina pilchardus,7,127.7
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Citharus linguatula,5,82.7
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Spicara maena,12,129
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Spicara smaris,1,3.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Sphyraena sphyraena,1,87.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Echeneis naucrates,1,35.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,200,709.4
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Lagocephalus sceleratus,6,6970.9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Uranoscopus scaber,1,125.6
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Trigloporus lastoviza,2,83.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Scomberomorus commerson,2,288.7
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Leiognathus klunzingeri,,28582
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Saurida undosquamis,25,2116.9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Upeneus moluccensis,12,51.2
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Pagellus erythrinus,10,110.9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Dentex gibbosus,7,536.8
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Pagellus erythrinus,168,5128
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Nemipterus randalli,151,5456.6
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Plotosus lineatus,2,9
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Stephanolepis diaspros,34,366.3
31,17-Nov-14,85,70B,00-Jan-00,00-Jan-00,3148825,3428501,3140665,3422152,38,Serranus hepatus,11,88.4
